Chr	Position	ModStatus	Status
21s	122	Unm	Unm
21s	123	Unm	Unm
21s	124	Unm	Unm
21s	125	Unm	Unm
21s	126	Unm	Unm
21s	127	Unm	Unm
21s	128	Unm	Unm
21s	129	Unm	Unm
21s	130	Unm	Unm
21s	131	Unm	Unm
21s	132	Unm	Unm
21s	133	Unm	Unm
21s	134	Unm	Unm
21s	135	Unm	Unm
21s	136	Unm	Unm
21s	137	Unm	Unm
21s	138	Unm	Unm
21s	139	Unm	Unm
21s	140	Unm	Unm
21s	141	Unm	Unm
21s	142	Unm	Unm
21s	143	Unm	Unm
21s	144	Unm	Unm
21s	145	Unm	Unm
21s	146	Unm	Unm
21s	147	Unm	Unm
21s	148	Unm	Unm
21s	149	Unm	Unm
21s	150	Unm	Unm
21s	151	Unm	Unm
21s	152	Unm	Unm
21s	153	Unm	Unm
21s	154	Unm	Unm
21s	155	Unm	Unm
21s	156	Unm	Unm
21s	157	Unm	Unm
21s	158	Unm	Unm
21s	159	Unm	Unm
21s	160	Unm	Unm
21s	161	Unm	Unm
21s	162	Unm	Unm
21s	163	Unm	Unm
21s	164	Unm	Unm
21s	165	Unm	Unm
21s	166	Unm	Unm
21s	167	Unm	Unm
21s	168	Unm	Unm
21s	169	Unm	Unm
21s	170	Unm	Unm
21s	171	Unm	Unm
21s	172	Unm	Unm
21s	173	Unm	Unm
21s	174	Unm	Unm
21s	175	Unm	Unm
21s	176	Unm	Unm
21s	177	Unm	Unm
21s	178	Unm	Unm
21s	179	Unm	Unm
21s	180	Unm	Unm
21s	181	Unm	Unm
21s	182	Unm	Unm
21s	183	Unm	Unm
21s	184	Unm	Unm
21s	185	Unm	Unm
21s	186	Unm	Unm
21s	187	Unm	Unm
21s	188	Unm	Unm
21s	189	Unm	Unm
21s	190	Unm	Unm
21s	191	Unm	Unm
21s	192	Unm	Unm
21s	193	Unm	Unm
21s	194	Unm	Unm
21s	195	Unm	Unm
21s	196	Unm	Unm
21s	197	Unm	Unm
21s	198	Unm	Unm
21s	199	Unm	Unm
21s	200	Unm	Unm
21s	201	Unm	Unm
21s	202	Unm	Unm
21s	203	Unm	Unm
21s	204	Unm	Unm
21s	205	Unm	Unm
21s	206	Unm	Unm
21s	207	Unm	Unm
21s	208	Unm	Unm
21s	209	Unm	Unm
21s	210	Unm	Unm
21s	211	Unm	Unm
21s	212	Unm	Unm
21s	213	Unm	Unm
21s	214	Unm	Unm
21s	215	Unm	Unm
21s	216	Unm	Unm
21s	217	Unm	Unm
21s	218	Unm	Unm
21s	219	Unm	Unm
21s	220	Unm	Unm
21s	221	Unm	Unm
21s	222	Unm	Unm
21s	223	Unm	Unm
21s	224	Unm	Unm
21s	225	Unm	Unm
21s	226	Unm	Unm
21s	227	Unm	Unm
21s	228	Unm	Unm
21s	229	Unm	Unm
21s	230	Unm	Unm
21s	231	Unm	Unm
21s	232	Unm	Unm
21s	233	Unm	Unm
21s	234	Unm	Unm
21s	235	Unm	Unm
21s	236	Unm	Unm
21s	237	Unm	Unm
21s	238	Unm	Unm
21s	239	Unm	Unm
21s	240	Unm	Unm
21s	241	Unm	Unm
21s	242	Unm	Unm
21s	243	Unm	Unm
21s	244	Unm	Unm
21s	245	Unm	Unm
21s	246	Unm	Unm
21s	247	Unm	Unm
21s	248	Unm	Unm
21s	249	Unm	Unm
21s	250	Unm	Unm
21s	251	Unm	Unm
21s	252	Unm	Unm
21s	253	Unm	Unm
21s	254	Unm	Unm
21s	255	Unm	Unm
21s	256	Unm	Unm
21s	257	Unm	Unm
21s	258	Unm	Unm
21s	259	Unm	Unm
21s	260	Unm	Unm
21s	261	Unm	Unm
21s	262	Unm	Unm
21s	263	Unm	Unm
21s	264	Unm	Unm
21s	265	Unm	Unm
21s	266	Unm	Unm
21s	267	Unm	Unm
21s	268	Unm	Unm
21s	269	Unm	Unm
21s	270	Unm	Unm
21s	271	Unm	Unm
21s	272	Unm	Unm
21s	273	Unm	Unm
21s	274	Unm	Unm
21s	275	Unm	Unm
21s	276	Unm	Unm
21s	277	Unm	Unm
21s	278	Unm	Unm
21s	279	Unm	Unm
21s	280	Unm	Unm
21s	281	Unm	Unm
21s	282	Unm	Unm
21s	283	Unm	Unm
21s	284	Unm	Unm
21s	285	Unm	Unm
21s	286	Unm	Unm
21s	287	Unm	Unm
21s	288	Unm	Unm
21s	289	Unm	Unm
21s	290	Unm	Unm
21s	291	Unm	Unm
21s	292	Unm	Unm
21s	293	Unm	Unm
21s	294	Unm	Unm
21s	295	Unm	Unm
21s	296	Unm	Unm
21s	297	Unm	Unm
21s	298	Unm	Unm
21s	299	Unm	Unm
21s	300	Unm	Unm
21s	301	Unm	Unm
21s	302	Unm	Unm
21s	303	Unm	Unm
21s	304	Unm	Unm
21s	305	Unm	Unm
21s	306	Unm	Unm
21s	307	Unm	Unm
21s	308	Unm	Unm
21s	309	Unm	Unm
21s	310	Unm	Unm
21s	311	Unm	Unm
21s	312	Unm	Unm
21s	313	Unm	Unm
21s	314	Unm	Unm
21s	315	Unm	Unm
21s	316	Unm	Unm
21s	317	Unm	Unm
21s	318	Unm	Unm
21s	319	Unm	Unm
21s	320	Unm	Unm
21s	321	Unm	Unm
21s	322	Unm	Unm
21s	323	Unm	Unm
21s	324	Unm	Unm
21s	325	Unm	Unm
21s	326	Unm	Unm
21s	327	Unm	Unm
21s	328	Unm	Unm
21s	329	Unm	Unm
21s	330	Unm	Unm
21s	331	Unm	Unm
21s	332	Unm	Unm
21s	333	Unm	Unm
21s	334	Unm	Unm
21s	335	Unm	Unm
21s	336	Unm	Unm
21s	337	Unm	Unm
21s	338	Unm	Unm
21s	339	Unm	Unm
21s	340	Unm	Unm
21s	341	Unm	Unm
21s	342	Unm	Unm
21s	343	Unm	Unm
21s	344	Unm	Unm
21s	345	Unm	Unm
21s	346	Unm	Unm
21s	347	Unm	Unm
21s	348	Unm	Unm
21s	349	Unm	Unm
21s	350	Unm	Unm
21s	351	Unm	Unm
21s	352	Unm	Unm
21s	353	Unm	Unm
21s	354	Unm	Unm
21s	355	Unm	Unm
21s	356	Unm	Unm
21s	357	Unm	Unm
21s	358	Unm	Unm
21s	359	Unm	Unm
21s	360	Unm	Unm
21s	361	Unm	Unm
21s	362	Unm	Unm
21s	363	Unm	Unm
21s	364	Unm	Unm
21s	365	Unm	Unm
21s	366	Unm	Unm
21s	367	Unm	Unm
21s	368	Unm	Unm
21s	369	Unm	Unm
21s	370	Unm	Unm
21s	371	Unm	Unm
21s	372	Unm	Unm
21s	373	Unm	Unm
21s	374	Unm	Unm
21s	375	Unm	Unm
21s	376	Unm	Unm
21s	377	Unm	Unm
21s	378	Unm	Unm
21s	379	Unm	Unm
21s	380	Unm	Unm
21s	381	Unm	Unm
21s	382	Unm	Unm
21s	383	Unm	Unm
21s	384	Unm	Unm
21s	385	Unm	Unm
21s	386	Unm	Unm
21s	387	Unm	Unm
21s	388	Unm	Unm
21s	389	Unm	Unm
21s	390	Unm	Unm
21s	391	Unm	Unm
21s	392	Unm	Unm
21s	393	Unm	Unm
21s	394	Unm	Unm
21s	395	Unm	Unm
21s	396	Unm	Unm
21s	397	Unm	Unm
21s	398	Unm	Unm
21s	399	Unm	Unm
21s	400	Unm	Unm
21s	401	Unm	Unm
21s	402	Unm	Unm
21s	403	Unm	Unm
21s	404	Unm	Unm
21s	405	Unm	Unm
21s	406	Unm	Unm
21s	407	Unm	Unm
21s	408	Unm	Unm
21s	409	Unm	Unm
21s	410	Unm	Unm
21s	411	Unm	Unm
21s	412	Unm	Unm
21s	413	Unm	Unm
21s	414	Unm	Unm
21s	415	Unm	Unm
21s	416	Unm	Unm
21s	417	Unm	Unm
21s	418	Unm	Unm
21s	419	Unm	Unm
21s	420	Unm	Unm
21s	421	Unm	Unm
21s	422	Unm	Unm
21s	423	Unm	Unm
21s	424	Unm	Unm
21s	425	Unm	Unm
21s	426	Unm	Unm
21s	427	Unm	Unm
21s	428	Unm	Unm
21s	429	Unm	Unm
21s	430	Unm	Unm
21s	431	Unm	Unm
21s	432	Unm	Unm
21s	433	Unm	Unm
21s	434	Unm	Unm
21s	435	Unm	Unm
21s	436	Unm	Unm
21s	437	Unm	Unm
21s	438	Unm	Unm
21s	439	Unm	Unm
21s	440	Unm	Unm
21s	441	Unm	Unm
21s	442	Unm	Unm
21s	443	Unm	Unm
21s	444	Unm	Unm
21s	445	Unm	Unm
21s	446	Unm	Unm
21s	447	Unm	Unm
21s	448	Unm	Unm
21s	449	Unm	Unm
21s	450	Unm	Unm
21s	451	Unm	Unm
21s	452	Unm	Unm
21s	453	Unm	Unm
21s	454	Unm	Unm
21s	455	Unm	Unm
21s	456	Unm	Unm
21s	457	Unm	Unm
21s	458	Unm	Unm
21s	459	Unm	Unm
21s	460	Unm	Unm
21s	461	Unm	Unm
21s	462	Unm	Unm
21s	463	Unm	Unm
21s	464	Unm	Unm
21s	465	Unm	Unm
21s	466	Unm	Unm
21s	467	Unm	Unm
21s	468	Unm	Unm
21s	469	Unm	Unm
21s	470	Unm	Unm
21s	471	Unm	Unm
21s	472	Unm	Unm
21s	473	Unm	Unm
21s	474	Unm	Unm
21s	475	Unm	Unm
21s	476	Unm	Unm
21s	477	Unm	Unm
21s	478	Unm	Unm
21s	479	Unm	Unm
21s	480	Unm	Unm
21s	481	Unm	Unm
21s	482	Unm	Unm
21s	483	Unm	Unm
21s	484	Unm	Unm
21s	485	Unm	Unm
21s	486	Unm	Unm
21s	487	Unm	Unm
21s	488	Unm	Unm
21s	489	Unm	Unm
21s	490	Unm	Unm
21s	491	Unm	Unm
21s	492	Unm	Unm
21s	493	Unm	Unm
21s	494	Unm	Unm
21s	495	Unm	Unm
21s	496	Unm	Unm
21s	497	Unm	Unm
21s	498	Unm	Unm
21s	499	Unm	Unm
21s	500	Unm	Unm
21s	501	Unm	Unm
21s	502	Unm	Unm
21s	503	Unm	Unm
21s	504	Unm	Unm
21s	505	Unm	Unm
21s	506	Unm	Unm
21s	507	Unm	Unm
21s	508	Unm	Unm
21s	509	Unm	Unm
21s	510	Unm	Unm
21s	511	Unm	Unm
21s	512	Unm	Unm
21s	513	Unm	Unm
21s	514	Unm	Unm
21s	515	Unm	Unm
21s	516	Unm	Unm
21s	517	Unm	Unm
21s	518	Unm	Unm
21s	519	Unm	Unm
21s	520	Unm	Unm
21s	521	Unm	Unm
21s	522	Unm	Unm
21s	523	Unm	Unm
21s	524	Unm	Unm
21s	525	Unm	Unm
21s	526	Unm	Unm
21s	527	Unm	Unm
21s	528	Unm	Unm
21s	529	Unm	Unm
21s	530	Unm	Unm
21s	531	Unm	Unm
21s	532	Unm	Unm
21s	533	Unm	Unm
21s	534	Unm	Unm
21s	535	Unm	Unm
21s	536	Unm	Unm
21s	537	Unm	Unm
21s	538	Unm	Unm
21s	539	Unm	Unm
21s	540	Unm	Unm
21s	541	Unm	Unm
21s	542	Unm	Unm
21s	543	Unm	Unm
21s	544	Unm	Unm
21s	545	Unm	Unm
21s	546	Unm	Unm
21s	547	Unm	Unm
21s	548	Unm	Unm
21s	549	Unm	Unm
21s	550	Unm	Unm
21s	551	Unm	Unm
21s	552	Unm	Unm
21s	553	Unm	Unm
21s	554	Unm	Unm
21s	555	Unm	Unm
21s	556	Unm	Unm
21s	557	Unm	Unm
21s	558	Unm	Unm
21s	559	Unm	Unm
21s	560	Unm	Unm
21s	561	Unm	Unm
21s	562	Unm	Unm
21s	563	Unm	Unm
21s	564	Unm	Unm
21s	565	Unm	Unm
21s	566	Unm	Unm
21s	567	Unm	Unm
21s	568	Unm	Unm
21s	569	Unm	Unm
21s	570	Unm	Unm
21s	571	Unm	Unm
21s	572	Unm	Unm
21s	573	Unm	Unm
21s	574	Unm	Unm
21s	575	Unm	Unm
21s	576	Unm	Unm
21s	577	Unm	Unm
21s	578	Unm	Unm
21s	579	Unm	Unm
21s	580	Unm	Unm
21s	581	Unm	Unm
21s	582	Unm	Unm
21s	583	Unm	Unm
21s	584	Unm	Unm
21s	585	Unm	Unm
21s	586	Unm	Unm
21s	587	Unm	Unm
21s	588	Unm	Unm
21s	589	Unm	Unm
21s	590	Unm	Unm
21s	591	Unm	Unm
21s	592	Unm	Unm
21s	593	Unm	Unm
21s	594	Unm	Unm
21s	595	Unm	Unm
21s	596	Unm	Unm
21s	597	Unm	Unm
21s	598	Unm	Unm
21s	599	Unm	Unm
21s	600	Unm	Unm
21s	601	Unm	Unm
21s	602	Unm	Unm
21s	603	Unm	Unm
21s	604	Unm	Unm
21s	605	Unm	Unm
21s	606	Unm	Unm
21s	607	Unm	Unm
21s	608	Unm	Unm
21s	609	Unm	Unm
21s	610	Unm	Unm
21s	611	Unm	Unm
21s	612	Unm	Unm
21s	613	Unm	Unm
21s	614	Unm	Unm
21s	615	Unm	Unm
21s	616	Unm	Unm
21s	617	Unm	Unm
21s	618	Unm	Unm
21s	619	Unm	Unm
21s	620	Unm	Unm
21s	621	Unm	Unm
21s	622	Unm	Unm
21s	623	Unm	Unm
21s	624	Unm	Unm
21s	625	Unm	Unm
21s	626	Unm	Unm
21s	627	Unm	Unm
21s	628	Unm	Unm
21s	629	Unm	Unm
21s	630	Unm	Unm
21s	631	Unm	Unm
21s	632	Unm	Unm
21s	633	Unm	Unm
21s	634	Unm	Unm
21s	635	Unm	Unm
21s	636	Unm	Unm
21s	637	Unm	Unm
21s	638	Unm	Unm
21s	639	Unm	Unm
21s	640	Unm	Unm
21s	641	Unm	Unm
21s	642	Unm	Unm
21s	643	Unm	Unm
21s	644	Unm	Unm
21s	645	Unm	Unm
21s	646	Unm	Unm
21s	647	Unm	Unm
21s	648	Unm	Unm
21s	649	Unm	Unm
21s	650	Unm	Unm
21s	651	Unm	Unm
21s	652	Unm	Unm
21s	653	Unm	Unm
21s	654	Unm	Unm
21s	655	Unm	Unm
21s	656	Unm	Unm
21s	657	Unm	Unm
21s	658	Unm	Unm
21s	659	Unm	Unm
21s	660	Unm	Unm
21s	661	Unm	Unm
21s	662	Unm	Unm
21s	663	Unm	Unm
21s	664	Unm	Unm
21s	665	Unm	Unm
21s	666	Unm	Unm
21s	667	Unm	Unm
21s	668	Unm	Unm
21s	669	Unm	Unm
21s	670	Unm	Unm
21s	671	Unm	Unm
21s	672	Unm	Unm
21s	673	Unm	Unm
21s	674	Unm	Unm
21s	675	Unm	Unm
21s	676	Unm	Unm
21s	677	Unm	Unm
21s	678	Unm	Unm
21s	679	Unm	Unm
21s	680	Unm	Unm
21s	681	Unm	Unm
21s	682	Unm	Unm
21s	683	Unm	Unm
21s	684	Unm	Unm
21s	685	Unm	Unm
21s	686	Unm	Unm
21s	687	Unm	Unm
21s	688	Unm	Unm
21s	689	Unm	Unm
21s	690	Unm	Unm
21s	691	Unm	Unm
21s	692	Unm	Unm
21s	693	Unm	Unm
21s	694	Unm	Unm
21s	695	Unm	Unm
21s	696	Unm	Unm
21s	697	Unm	Unm
21s	698	Unm	Unm
21s	699	Unm	Unm
21s	700	Unm	Unm
21s	701	Unm	Unm
21s	702	Unm	Unm
21s	703	Unm	Unm
21s	704	Unm	Unm
21s	705	Unm	Unm
21s	706	Unm	Unm
21s	707	Unm	Unm
21s	708	Unm	Unm
21s	709	Unm	Unm
21s	710	Unm	Unm
21s	711	Unm	Unm
21s	712	Unm	Unm
21s	713	Unm	Unm
21s	714	Unm	Unm
21s	715	Unm	Unm
21s	716	Unm	Unm
21s	717	Unm	Unm
21s	718	Unm	Unm
21s	719	Unm	Unm
21s	720	Unm	Unm
21s	721	Unm	Unm
21s	722	Unm	Unm
21s	723	Unm	Unm
21s	724	Unm	Unm
21s	725	Unm	Unm
21s	726	Unm	Unm
21s	727	Unm	Unm
21s	728	Unm	Unm
21s	729	Unm	Unm
21s	730	Unm	Unm
21s	731	Unm	Unm
21s	732	Unm	Unm
21s	733	Unm	Unm
21s	734	Unm	Unm
21s	735	Unm	Unm
21s	736	Unm	Unm
21s	737	Unm	Unm
21s	738	Unm	Unm
21s	739	Unm	Unm
21s	740	Unm	Unm
21s	741	Unm	Unm
21s	742	Unm	Unm
21s	743	Unm	Unm
21s	744	Unm	Unm
21s	745	Unm	Unm
21s	746	Unm	Unm
21s	747	Unm	Unm
21s	748	Unm	Unm
21s	749	Unm	Unm
21s	750	Unm	Unm
21s	751	Unm	Unm
21s	752	Unm	Unm
21s	753	Unm	Unm
21s	754	Unm	Unm
21s	755	Unm	Unm
21s	756	Unm	Unm
21s	757	Unm	Unm
21s	758	Unm	Unm
21s	759	Unm	Unm
21s	760	Unm	Unm
21s	761	Unm	Unm
21s	762	Unm	Unm
21s	763	Unm	Unm
21s	764	Unm	Unm
21s	765	Unm	Unm
21s	766	Unm	Unm
21s	767	Unm	Unm
21s	768	Unm	Unm
21s	769	Unm	Unm
21s	770	Unm	Unm
21s	771	Unm	Unm
21s	772	Unm	Unm
21s	773	Unm	Unm
21s	774	Unm	Unm
21s	775	Unm	Unm
21s	776	Unm	Unm
21s	777	Unm	Unm
21s	778	Unm	Unm
21s	779	Unm	Unm
21s	780	Unm	Unm
21s	781	Unm	Unm
21s	782	Unm	Unm
21s	783	Unm	Unm
21s	784	Unm	Unm
21s	785	Unm	Unm
21s	786	Unm	Unm
21s	787	Unm	Unm
21s	788	Unm	Unm
21s	789	Unm	Unm
21s	790	Unm	Unm
21s	791	Unm	Unm
21s	792	Unm	Unm
21s	793	Unm	Unm
21s	794	Unm	Unm
21s	795	Unm	Unm
21s	796	Unm	Unm
21s	797	Unm	Unm
21s	798	Unm	Unm
21s	799	Unm	Unm
21s	800	Unm	Unm
21s	801	Unm	Unm
21s	802	Unm	Unm
21s	803	Unm	Unm
21s	804	Unm	Unm
21s	805	Unm	Unm
21s	806	Unm	Unm
21s	807	Unm	Unm
21s	808	Unm	Unm
21s	809	Unm	Unm
21s	810	Unm	Unm
21s	811	Unm	Unm
21s	812	Unm	Unm
21s	813	Unm	Unm
21s	814	Unm	Unm
21s	815	Unm	Unm
21s	816	Unm	Unm
21s	817	Unm	Unm
21s	818	Unm	Unm
21s	819	Unm	Unm
21s	820	Unm	Unm
21s	821	Unm	Unm
21s	822	Unm	Unm
21s	823	Unm	Unm
21s	824	Unm	Unm
21s	825	Unm	Unm
21s	826	Unm	Unm
21s	827	Unm	Unm
21s	828	Unm	Unm
21s	829	Unm	Unm
21s	830	Unm	Unm
21s	831	Unm	Unm
21s	832	Unm	Unm
21s	833	Unm	Unm
21s	834	Unm	Unm
21s	835	Unm	Unm
21s	836	Unm	Unm
21s	837	Unm	Unm
21s	838	Unm	Unm
21s	839	Unm	Unm
21s	840	Unm	Unm
21s	841	Unm	Unm
21s	842	Unm	Unm
21s	843	Unm	Unm
21s	844	Unm	Unm
21s	845	Unm	Unm
21s	846	Unm	Unm
21s	847	Unm	Unm
21s	848	Unm	Unm
21s	849	Unm	Unm
21s	850	Unm	Unm
21s	851	Unm	Unm
21s	852	Unm	Unm
21s	853	Unm	Unm
21s	854	Unm	Unm
21s	855	Unm	Unm
21s	856	Unm	Unm
21s	857	Unm	Unm
21s	858	Unm	Unm
21s	859	Unm	Unm
21s	860	Unm	Unm
21s	861	Unm	Unm
21s	862	Unm	Unm
21s	863	Unm	Unm
21s	864	Unm	Unm
21s	865	Unm	Unm
21s	866	Unm	Unm
21s	867	Unm	Unm
21s	868	Unm	Unm
21s	869	Unm	Unm
21s	870	Unm	Unm
21s	871	Unm	Unm
21s	872	Unm	Unm
21s	873	Unm	Unm
21s	874	Unm	Unm
21s	875	Unm	Unm
21s	876	Unm	Unm
21s	877	Unm	Unm
21s	878	Unm	Unm
21s	879	Unm	Unm
21s	880	Unm	Unm
21s	881	Unm	Unm
21s	882	Unm	Unm
21s	883	Unm	Unm
21s	884	Unm	Unm
21s	885	Unm	Unm
21s	886	Unm	Unm
21s	887	Unm	Unm
21s	888	Unm	Unm
21s	889	Unm	Unm
21s	890	Unm	Unm
21s	891	Unm	Unm
21s	892	Unm	Unm
21s	893	Unm	Unm
21s	894	Unm	Unm
21s	895	Unm	Unm
21s	896	Unm	Unm
21s	897	Unm	Unm
21s	898	Unm	Unm
21s	899	Unm	Unm
21s	900	Unm	Unm
21s	901	Unm	Unm
21s	902	Unm	Unm
21s	903	Unm	Unm
21s	904	Unm	Unm
21s	905	Unm	Unm
21s	906	Unm	Unm
21s	907	Unm	Unm
21s	908	Unm	Unm
21s	909	Unm	Unm
21s	910	Unm	Unm
21s	911	Unm	Unm
21s	912	Unm	Unm
21s	913	Unm	Unm
21s	914	Unm	Unm
21s	915	Unm	Unm
21s	916	Unm	Unm
21s	917	Unm	Unm
21s	918	Unm	Unm
21s	919	Unm	Unm
21s	920	Unm	Unm
21s	921	Unm	Unm
21s	922	Unm	Unm
21s	923	Unm	Unm
21s	924	Unm	Unm
21s	925	Unm	Unm
21s	926	Unm	Unm
21s	927	Unm	Unm
21s	928	Unm	Unm
21s	929	Unm	Unm
21s	930	Unm	Unm
21s	931	Unm	Unm
21s	932	Unm	Unm
21s	933	Unm	Unm
21s	934	Unm	Unm
21s	935	Unm	Unm
21s	936	Unm	Unm
21s	937	Unm	Unm
21s	938	Unm	Unm
21s	939	Unm	Unm
21s	940	Unm	Unm
21s	941	Unm	Unm
21s	942	Unm	Unm
21s	943	Unm	Unm
21s	944	Unm	Unm
21s	945	Unm	Unm
21s	946	Unm	Unm
21s	947	Unm	Unm
21s	948	Unm	Unm
21s	949	Unm	Unm
21s	950	Unm	Unm
21s	951	Unm	Unm
21s	952	Unm	Unm
21s	953	Unm	Unm
21s	954	Unm	Unm
21s	955	Unm	Unm
21s	956	Unm	Unm
21s	957	Unm	Unm
21s	958	Unm	Unm
21s	959	Unm	Unm
21s	960	Unm	Unm
21s	961	Unm	Unm
21s	962	Unm	Unm
21s	963	Unm	Unm
21s	964	Unm	Unm
21s	965	Unm	Unm
21s	966	Unm	Unm
21s	967	Unm	Unm
21s	968	Unm	Unm
21s	969	Unm	Unm
21s	970	Unm	Unm
21s	971	Unm	Unm
21s	972	Unm	Unm
21s	973	Unm	Unm
21s	974	Unm	Unm
21s	975	Unm	Unm
21s	976	Unm	Unm
21s	977	Unm	Unm
21s	978	Unm	Unm
21s	979	Unm	Unm
21s	980	Unm	Unm
21s	981	Unm	Unm
21s	982	Unm	Unm
21s	983	Unm	Unm
21s	984	Unm	Unm
21s	985	Unm	Unm
21s	986	Unm	Unm
21s	987	Unm	Unm
21s	988	Unm	Unm
21s	989	Unm	Unm
21s	990	Unm	Unm
21s	991	Unm	Unm
21s	992	Unm	Unm
21s	993	Unm	Unm
21s	994	Unm	Unm
21s	995	Unm	Unm
21s	996	Unm	Unm
21s	997	Unm	Unm
21s	998	Unm	Unm
21s	999	Unm	Unm
21s	1000	Unm	Unm
21s	1001	Unm	Unm
21s	1002	Unm	Unm
21s	1003	Unm	Unm
21s	1004	Unm	Unm
21s	1005	Unm	Unm
21s	1006	Unm	Unm
21s	1007	Unm	Unm
21s	1008	Unm	Unm
21s	1009	Unm	Unm
21s	1010	Unm	Unm
21s	1011	Unm	Unm
21s	1012	Unm	Unm
21s	1013	Unm	Unm
21s	1014	Unm	Unm
21s	1015	Unm	Unm
21s	1016	Unm	Unm
21s	1017	Unm	Unm
21s	1018	Unm	Unm
21s	1019	Unm	Unm
21s	1020	Unm	Unm
21s	1021	Unm	Unm
21s	1022	Unm	Unm
21s	1023	Unm	Unm
21s	1024	Unm	Unm
21s	1025	Unm	Unm
21s	1026	Unm	Unm
21s	1027	Unm	Unm
21s	1028	Unm	Unm
21s	1029	Unm	Unm
21s	1030	Unm	Unm
21s	1031	Unm	Unm
21s	1032	Unm	Unm
21s	1033	Unm	Unm
21s	1034	Unm	Unm
21s	1035	Unm	Unm
21s	1036	Unm	Unm
21s	1037	Unm	Unm
21s	1038	Unm	Unm
21s	1039	Unm	Unm
21s	1040	Unm	Unm
21s	1041	Unm	Unm
21s	1042	Unm	Unm
21s	1043	Unm	Unm
21s	1044	Unm	Unm
21s	1045	Unm	Unm
21s	1046	Unm	Unm
21s	1047	Unm	Unm
21s	1048	Unm	Unm
21s	1049	Unm	Unm
21s	1050	Unm	Unm
21s	1051	Unm	Unm
21s	1052	Unm	Unm
21s	1053	Unm	Unm
21s	1054	Unm	Unm
21s	1055	Unm	Unm
21s	1056	Unm	Unm
21s	1057	Unm	Unm
21s	1058	Unm	Unm
21s	1059	Unm	Unm
21s	1060	Unm	Unm
21s	1061	Unm	Unm
21s	1062	Unm	Unm
21s	1063	Unm	Unm
21s	1064	Unm	Unm
21s	1065	Unm	Unm
21s	1066	Unm	Unm
21s	1067	Unm	Unm
21s	1068	Unm	Unm
21s	1069	Unm	Unm
21s	1070	Unm	Unm
21s	1071	Unm	Unm
21s	1072	Unm	Unm
21s	1073	Unm	Unm
21s	1074	Unm	Unm
21s	1075	Unm	Unm
21s	1076	Unm	Unm
21s	1077	Unm	Unm
21s	1078	Unm	Unm
21s	1079	Unm	Unm
21s	1080	Unm	Unm
21s	1081	Unm	Unm
21s	1082	Unm	Unm
21s	1083	Unm	Unm
21s	1084	Unm	Unm
21s	1085	Unm	Unm
21s	1086	Unm	Unm
21s	1087	Unm	Unm
21s	1088	Unm	Unm
21s	1089	Unm	Unm
21s	1090	Unm	Unm
21s	1091	Unm	Unm
21s	1092	Unm	Unm
21s	1093	Unm	Unm
21s	1094	Unm	Unm
21s	1095	Unm	Unm
21s	1096	Unm	Unm
21s	1097	Unm	Unm
21s	1098	Unm	Unm
21s	1099	Unm	Unm
21s	1100	Unm	Unm
21s	1101	Unm	Unm
21s	1102	Unm	Unm
21s	1103	Unm	Unm
21s	1104	Unm	Unm
21s	1105	Unm	Unm
21s	1106	Unm	Unm
21s	1107	Unm	Unm
21s	1108	Unm	Unm
21s	1109	Unm	Unm
21s	1110	Unm	Unm
21s	1111	Unm	Unm
21s	1112	Unm	Unm
21s	1113	Unm	Unm
21s	1114	Unm	Unm
21s	1115	Unm	Unm
21s	1116	Unm	Unm
21s	1117	Unm	Unm
21s	1118	Unm	Unm
21s	1119	Unm	Unm
21s	1120	Unm	Unm
21s	1121	Unm	Unm
21s	1122	Unm	Unm
21s	1123	Unm	Unm
21s	1124	Unm	Unm
21s	1125	Unm	Unm
21s	1126	Unm	Unm
21s	1127	Unm	Unm
21s	1128	Unm	Unm
21s	1129	Unm	Unm
21s	1130	Unm	Unm
21s	1131	Unm	Unm
21s	1132	Unm	Unm
21s	1133	Unm	Unm
21s	1134	Unm	Unm
21s	1135	Unm	Unm
21s	1136	Unm	Unm
21s	1137	Unm	Unm
21s	1138	Unm	Unm
21s	1139	Unm	Unm
21s	1140	Unm	Unm
21s	1141	Unm	Unm
21s	1142	Unm	Unm
21s	1143	Unm	Unm
21s	1144	Unm	Unm
21s	1145	Unm	Unm
21s	1146	Unm	Unm
21s	1147	Unm	Unm
21s	1148	Unm	Unm
21s	1149	Unm	Unm
21s	1150	Unm	Unm
21s	1151	Unm	Unm
21s	1152	Unm	Unm
21s	1153	Unm	Unm
21s	1154	Unm	Unm
21s	1155	Unm	Unm
21s	1156	Unm	Unm
21s	1157	Unm	Unm
21s	1158	Unm	Unm
21s	1159	Unm	Unm
21s	1160	Unm	Unm
21s	1161	Unm	Unm
21s	1162	Unm	Unm
21s	1163	Unm	Unm
21s	1164	Unm	Unm
21s	1165	Unm	Unm
21s	1166	Unm	Unm
21s	1167	Unm	Unm
21s	1168	Unm	Unm
21s	1169	Unm	Unm
21s	1170	Unm	Unm
21s	1171	Unm	Unm
21s	1172	Unm	Unm
21s	1173	Unm	Unm
21s	1174	Unm	Unm
21s	1175	Unm	Unm
21s	1176	Unm	Unm
21s	1177	Unm	Unm
21s	1178	Unm	Unm
21s	1179	Unm	Unm
21s	1180	Unm	Unm
21s	1181	Unm	Unm
21s	1182	Unm	Unm
